date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:13	312/312	------	200	untouched ('OK')	image/svg+xml	etag:W/%22138-18b63e47b00%22	https://www.hulu.com/static/hitch/static/icons/dropdown_arrow.svg	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/static/hitch/static/icons/dropdown_arrow.svg	(from https://www.hulu.com/static/hitch/_next/static/css/317ba8f9434565401082.css)
19:15:34	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.4c.delayed	(from https://www.hulu.com/subscriber_agreement)
19:15:34	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.4d.delayed	(from https://www.hulu.com/subscriber_agreement)
19:15:34	3034237/3034237	------	200	untouched ('OK')	text/html	etag:W/%222e4c7d-1qKuP1cwai/APmS7mpyOmVYYN2I%22	https://www.hulu.com/content?tab=featured	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/content2353.html	(from https://www.hulu.com/content)
19:15:34	3035239/3035239	------	200	untouched ('OK')	text/html	etag:W/%222e4c6b-tNPuWuN0QpFSFbE3Oh8uqDxPlAU%22	https://www.hulu.com/content?tab=tv	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/contentc70b.html	(from https://www.hulu.com/content)
19:15:35	3034231/3034231	------	200	untouched ('OK')	text/html	etag:W/%222e4c77-ZAeAspBwr932ZuYGkL/U83dAyJE%22	https://www.hulu.com/content?tab=movies	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/content19fc.html	(from https://www.hulu.com/content)
19:15:35	3034240/3034240	------	200	untouched ('OK')	text/html	etag:W/%222e4c80-uoVsOyfSMrkEVktUdlGcD1glC8w%22	https://www.hulu.com/content?tab=originals	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/contenta242.html	(from https://www.hulu.com/content)
19:15:35	3034225/3034225	------	200	untouched ('OK')	text/html	etag:W/%222e4c71-TfDuqGT1h5Ng3RfegI9wkAQAdII%22	https://www.hulu.com/content?tab=kids	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/contentf8ac.html	(from https://www.hulu.com/content)
19:15:35	3034234/3034234	------	200	untouched ('OK')	text/html	etag:W/%222e4c7a-Pn9XhBOrvwxwusZ3+atrwm3pkE0%22	https://www.hulu.com/content?tab=premium	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/content53da.html	(from https://www.hulu.com/content)
19:15:35	307000/307000	------	200	untouched ('OK')	text/html	etag:W/%224af38-MRyqRVhaVfQVmjg2JhhxdvMqWls%22	https://www.hulu.com/series/helstrom-363e6454-0b7d-433c-b29b-d4a6059504e3	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/helstrom-363e6454-0b7d-433c-b29b-d4a6059504e3.html	(from https://www.hulu.com/content)
19:15:35	295802/295802	------	200	untouched ('OK')	text/html	etag:W/%224837a-v0J12pb8ZD0QpXkTqylkl1jPCns%22	https://www.hulu.com/series/the-new-york-times-presents-f22278d1-ef56-40e8-9227-af3a029ca6f4	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-new-york-times-presents-f22278d1-ef56-40e8-9227-af3a029ca6f4.html	(from https://www.hulu.com/content)
19:15:35	289200/289200	------	200	untouched ('OK')	text/html	etag:W/%22469b0-8+aWr+0L0QIRODtmLlGWjBqINYE%22	https://www.hulu.com/series/monsterland-f280152e-5044-4e84-936a-8dc7e13f84f1	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/monsterland-f280152e-5044-4e84-936a-8dc7e13f84f1.html	(from https://www.hulu.com/content)
19:15:35	308849/308849	------	200	untouched ('OK')	text/html	etag:W/%224b671-kMQtlntKjWL8zhTidDQLQaKNoO4%22	https://www.hulu.com/series/woke-034909c6-8c46-4cad-8d0d-062574a9e5f1	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/woke-034909c6-8c46-4cad-8d0d-062574a9e5f1.html	(from https://www.hulu.com/content)
19:15:40	341187/341187	------	200	untouched ('OK')	text/html	etag:W/%22534c3-7+xK4EVs4eWVIXfmlZjAhs5nj9c%22	https://www.hulu.com/series/love-victor-3cb4c446-d459-41a2-97d2-2ea9ed164ab7	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/love-victor-3cb4c446-d459-41a2-97d2-2ea9ed164ab7.html	(from https://www.hulu.com/content)
19:15:40	315881/315881	------	200	untouched ('OK')	text/html	etag:W/%224d1e9-7TQIHesn+WEdIZl0leCF/gklImY%22	https://www.hulu.com/series/crossing-swords-ae4f3a01-3cf8-4cf3-b28a-5add46ec094f	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/crossing-swords-ae4f3a01-3cf8-4cf3-b28a-5add46ec094f.html	(from https://www.hulu.com/content)
19:15:40	358679/358679	------	200	untouched ('OK')	text/html	etag:W/%2257917-//OMNuiOKl/lwCKAq3gbxODxIiU%22	https://www.hulu.com/series/solar-opposites-f089664b-1a87-433b-86a5-24e7da5a246a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/solar-opposites-f089664b-1a87-433b-86a5-24e7da5a246a.html	(from https://www.hulu.com/content)
19:15:40	360646/360646	------	200	untouched ('OK')	text/html	etag:W/%22580c6-fOtf/OMKlpTODdEVFOf8bGbDuJE%22	https://www.hulu.com/series/scandal-ef4342b5-3fb0-4b30-8fae-285347967776	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/scandal-ef4342b5-3fb0-4b30-8fae-285347967776.html	(from https://www.hulu.com/content)
19:15:40	364792/364792	------	200	untouched ('OK')	text/html	etag:W/%22590f8-toJEeH+ojUL80A4l5lAUTrtx4HU%22	https://www.hulu.com/series/the-great-238db0d4-c476-47ed-9bee-d326fd302f7d	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-great-238db0d4-c476-47ed-9bee-d326fd302f7d.html	(from https://www.hulu.com/content)
19:15:40	302894/302894	------	200	untouched ('OK')	text/html	etag:W/%2249f2e-Ii2umharkBn3ze6mT28Rggeh7vE%22	https://www.hulu.com/series/normal-people-57048262-2ca5-41ee-9b57-53bb9b9e1596	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/normal-people-57048262-2ca5-41ee-9b57-53bb9b9e1596.html	(from https://www.hulu.com/content)
19:15:40	370038/370038	------	200	untouched ('OK')	text/html	etag:W/%225a576-DCRkU1PiVtqaqaG2K+AzVFZI0yw%22	https://www.hulu.com/series/little-fires-everywhere-bce24897-1a74-48a3-95e8-6cdd530dde4c	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/little-fires-everywhere-bce24897-1a74-48a3-95e8-6cdd530dde4c.html	(from https://www.hulu.com/content)
19:15:41	331332/331332	---MCZ	200	added ('OK')	text/html	etag:W/%2250e44-BIbLFfgqYycfZf1j7UtwLvHDnZg%22	https://www.hulu.com/series/taste-the-nation-with-padma-lakshmi-53d48a66-d254-4e4f-89a1-277ec6c57368	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/taste-the-nation-with-padma-lakshmi-53d48a66-d254-4e4f-89a1-277ec6c57368.html	(from https://www.hulu.com/content)
19:15:45	323510/323510	------	200	untouched ('OK')	text/html	etag:W/%224efb6-PaMcbyjluMngNPBLqsiMtjpSHUo%22	https://www.hulu.com/series/shrill-54eab813-3a9b-496d-9d7e-908597ad8d1a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/shrill-54eab813-3a9b-496d-9d7e-908597ad8d1a.html	(from https://www.hulu.com/content)
19:15:45	290947/290947	------	200	untouched ('OK')	text/html	etag:W/%2247083-P+cN4S7EhDprfkPejzdl2J9znnQ%22	https://www.hulu.com/series/everythings-gonna-be-okay-f30e3e01-ccb4-46c3-8802-5117f8dc2f13	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/everythings-gonna-be-okay-f30e3e01-ccb4-46c3-8802-5117f8dc2f13.html	(from https://www.hulu.com/content)
19:15:46	329385/329385	---MCZ	200	added ('OK')	text/html	etag:W/%22502af-OLfnEiOAZ/dTHNq1k8VGylAEN4o%22	https://www.hulu.com/series/dave-ac3a96f0-9614-46af-b524-f59c7d281946	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/dave-ac3a96f0-9614-46af-b524-f59c7d281946.html	(from https://www.hulu.com/content)
19:16:34	268006/268006	------	200	untouched ('OK')	text/html	etag:W/%22416e6-56alpPpUkZuRdDpnS/rq7kv1EwE%22	https://www.hulu.com/series/onlyfans-selling-sexy-60c749b8-96a4-48aa-949a-954dc0b14a58	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/onlyfans-selling-sexy-60c749b8-96a4-48aa-949a-954dc0b14a58.html	(from https://www.hulu.com/content)
19:16:34	244476/244476	------	200	untouched ('OK')	text/html	etag:W/%223bafc-QuEZq4yRWldkmvV+DjoW51SWnVo%22	https://www.hulu.com/movie/stars-fell-again-cbaa396d-9d03-4599-acc5-b29c595df0c9	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/stars-fell-again-cbaa396d-9d03-4599-acc5-b29c595df0c9.html	(from https://www.hulu.com/content)
19:16:34	249731/249731	------	200	untouched ('OK')	text/html	etag:W/%223cf83-rYkgmzDR4kC/goPb4HRsdc8JHmg%22	https://www.hulu.com/movie/consecration-e92668f7-3e45-4a1d-b17c-1784c7ef53c9	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/consecration-e92668f7-3e45-4a1d-b17c-1784c7ef53c9.html	(from https://www.hulu.com/content)
19:16:34	254069/254069	------	200	untouched ('OK')	text/html	etag:W/%223e075-3AfaZDVkRiYn02c91KtmElSxSiE%22	https://www.hulu.com/movie/national-lampoons-christmas-vacation-4b13df4b-d045-4998-8069-377704214c13	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/national-lampoons-christmas-vacation-4b13df4b-d045-4998-8069-377704214c13.html	(from https://www.hulu.com/content)
19:16:34	251747/251747	------	200	untouched ('OK')	text/html	etag:W/%223d763-FpPoHxn4C8zfkHLNhvNfrryjZYI%22	https://www.hulu.com/movie/elf-34fdd2c6-dd92-4440-ae64-4c820e476978	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/elf-34fdd2c6-dd92-4440-ae64-4c820e476978.html	(from https://www.hulu.com/content)
19:16:34	253833/253833	------	200	untouched ('OK')	text/html	etag:W/%223df89-sMKTcDj/TXJhPB/5LJ35xiq+7sE%22	https://www.hulu.com/movie/fools-paradise-2b83ba58-aaa1-4bfa-b152-58b2190b6659	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/fools-paradise-2b83ba58-aaa1-4bfa-b152-58b2190b6659.html	(from https://www.hulu.com/content)
19:16:34	267602/267602	------	200	untouched ('OK')	text/html	etag:W/%2241552-IVwztqpUjyQeDQiGn75iMtIdsrQ%22	https://www.hulu.com/movie/quiz-lady-7eddb1d7-1ff3-474a-9db7-8d708fc1308a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/quiz-lady-7eddb1d7-1ff3-474a-9db7-8d708fc1308a.html	(from https://www.hulu.com/content)
19:16:34	261057/261057	------	200	untouched ('OK')	text/html	etag:W/%223fbc1-womaUSzQlvtHI4/HNtyIvz0disI%22	https://www.hulu.com/movie/a-haunting-in-venice-5f072dc6-d44e-48e3-be24-b6db3b67df6b	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/a-haunting-in-venice-5f072dc6-d44e-48e3-be24-b6db3b67df6b.html	(from https://www.hulu.com/content)
19:16:34	257623/257623	------	200	untouched ('OK')	text/html	etag:W/%223ee57-0aNbc5VDADi3A+geJyb1/dhsnjA%22	https://www.hulu.com/movie/cobweb-9833cdfb-077e-4753-964a-df792b7c3737	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/cobweb-9833cdfb-077e-4753-964a-df792b7c3737.html	(from https://www.hulu.com/content)
19:16:34	256645/256645	------	200	untouched ('OK')	text/html	etag:W/%223ea85-t/sf6RlLyDfe76Oy+3ImhthwTVE%22	https://www.hulu.com/movie/nocebo-75bdcb52-e8a2-465f-b4d8-33bf4d69d755	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/nocebo-75bdcb52-e8a2-465f-b4d8-33bf4d69d755.html	(from https://www.hulu.com/content)
19:16:34	255582/255582	------	200	untouched ('OK')	text/html	etag:W/%223e65e-ts7tDzEP7P6vboqg03+3IrhvCDc%22	https://www.hulu.com/movie/somewhere-in-queens-ed187be4-c693-40cf-a31f-796408fb7973	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/somewhere-in-queens-ed187be4-c693-40cf-a31f-796408fb7973.html	(from https://www.hulu.com/content)
19:16:34	264394/264394	------	200	untouched ('OK')	text/html	etag:W/%22408ca-vl6wetDDcn24/xNPpM0c5G4luGQ%22	https://www.hulu.com/movie/slotherhouse-61ce72a7-282d-4384-9639-ece48737c9f0	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/slotherhouse-61ce72a7-282d-4384-9639-ece48737c9f0.html	(from https://www.hulu.com/content)
19:16:34	266605/266605	------	200	untouched ('OK')	text/html	etag:W/%224116d-J2rYigqhTuKzMDOtFrm0L8u6A9E%22	https://www.hulu.com/movie/the-mill-31c7f583-c7de-4fa4-82bc-27e7550d31db	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-mill-31c7f583-c7de-4fa4-82bc-27e7550d31db.html	(from https://www.hulu.com/content)
19:16:34	248564/248564	------	200	untouched ('OK')	text/html	etag:W/%223caf4-Lc8BqsFrAwyMkhAXQU7Cm12ujUI%22	https://www.hulu.com/movie/it-chapter-2-9d816740-7946-45a6-a23d-05baf39244cc	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/it-chapter-2-9d816740-7946-45a6-a23d-05baf39244cc.html	(from https://www.hulu.com/content)
19:16:34	248920/248920	------	200	untouched ('OK')	text/html	etag:W/%223cc58-+1wRwORUM3lXKPatMLdDDBNe5mY%22	https://www.hulu.com/movie/doctor-sleep-a632c29c-4758-4b65-a501-b3e6bdadb701	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/doctor-sleep-a632c29c-4758-4b65-a501-b3e6bdadb701.html	(from https://www.hulu.com/content)
19:16:34	267305/267305	------	200	untouched ('OK')	text/html	etag:W/%2241429-aWnMuIJUE/yWg+r1tpUrFniQKfE%22	https://www.hulu.com/movie/appendage-5dee6ffc-dfb6-425e-b3b2-d665241e99b4	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/appendage-5dee6ffc-dfb6-425e-b3b2-d665241e99b4.html	(from https://www.hulu.com/content)
19:16:34	251839/251839	------	200	untouched ('OK')	text/html	etag:W/%223d7bf-M4gkiS94elFZ67mfc/RgkBDRyZY%22	https://www.hulu.com/movie/the-accountant-06646f8d-4ed5-4a8d-a757-b6815faa5271	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-accountant-06646f8d-4ed5-4a8d-a757-b6815faa5271.html	(from https://www.hulu.com/content)
19:16:34	271512/271512	------	200	untouched ('OK')	text/html	etag:W/%2242498-nFoJTm2beFNpRG88+Gd0cwY0BAQ%22	https://www.hulu.com/movie/no-one-will-save-you-9e96f51e-6806-4306-9773-e96b68d25305	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/no-one-will-save-you-9e96f51e-6806-4306-9773-e96b68d25305.html	(from https://www.hulu.com/content)
19:16:35	261126/261126	------	200	untouched ('OK')	text/html	etag:W/%223fc06-tBcjo504+tkeEZk9hehYvVie4io%22	https://www.hulu.com/movie/sanctuary-eb8af1aa-54f0-4bfc-9551-6a3d18cb4d92	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/sanctuary-eb8af1aa-54f0-4bfc-9551-6a3d18cb4d92.html	(from https://www.hulu.com/content)
19:16:35	255980/255980	------	200	untouched ('OK')	text/html	etag:W/%223e7ec-5P9pXu3msR2QJrZU982sKN2u0t8%22	https://www.hulu.com/movie/theater-camp-2e9ba993-a6a8-46e6-b2ac-6705badd7503	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/theater-camp-2e9ba993-a6a8-46e6-b2ac-6705badd7503.html	(from https://www.hulu.com/content)
19:16:35	387908/387908	---MCZ	200	added ('OK')	text/html	etag:W/%225eb44-n7CIYfn5/kkxFsoc0w8SNf9gasA%22	https://www.hulu.com/series/letterkenny-0f756343-1afc-46ba-805a-bb6b1c1e8c65	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/letterkenny-0f756343-1afc-46ba-805a-bb6b1c1e8c65.html	(from https://www.hulu.com/content)
19:16:38	270333/270333	------	200	untouched ('OK')	text/html	etag:W/%2241ffd-8pmnOqR2ZRz+2YMwUWv0KDzmW6M%22	https://www.hulu.com/movie/the-princess-diaries-96c8e4b8-1b7f-4bbb-ab6c-b8a9f630b364	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-princess-diaries-96c8e4b8-1b7f-4bbb-ab6c-b8a9f630b364.html	(from https://www.hulu.com/content)
19:16:38	259423/259423	------	200	untouched ('OK')	text/html	etag:W/%223f55f-DlkZ/7VnbrWopsR0UAetvBqnm2Y%22	https://www.hulu.com/movie/the-banshees-of-inisherin-ced3aa7d-18c2-4adb-b906-d23c29c6a8ac	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-banshees-of-inisherin-ced3aa7d-18c2-4adb-b906-d23c29c6a8ac.html	(from https://www.hulu.com/content)
19:16:38	261777/261777	------	200	untouched ('OK')	text/html	etag:W/%223fe91-+J9OfX5mMDMne/ynS2GNtxj4IJM%22	https://www.hulu.com/movie/the-menu-f12c46ed-2536-4995-a759-574c790456c4	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-menu-f12c46ed-2536-4995-a759-574c790456c4.html	(from https://www.hulu.com/content)
19:16:39	256485/256485	------	200	untouched ('OK')	text/html	etag:W/%223e9e5-haaKzTp3kjVTx+AfoA/6wBaB0VQ%22	https://www.hulu.com/movie/simulant-3c9922ad-7696-4407-987d-7ab726278a73	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/simulant-3c9922ad-7696-4407-987d-7ab726278a73.html	(from https://www.hulu.com/content)
19:16:39	255716/255716	------	200	untouched ('OK')	text/html	etag:W/%223e6e4-GIdPN6YRMFtl62a7HEaWHLa81dc%22	https://www.hulu.com/movie/moving-on-514b5ae4-209d-4ff3-8336-f3f6f7e49126	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/moving-on-514b5ae4-209d-4ff3-8336-f3f6f7e49126.html	(from https://www.hulu.com/content)
19:16:39	267284/267284	------	200	untouched ('OK')	text/html	etag:W/%2241414-uCnhLnmFiIMV4n9Gh8HlBMrPS4k%22	https://www.hulu.com/movie/vacation-friends-2-2de551ad-c025-46e6-a7f9-ed9a37852215	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/vacation-friends-2-2de551ad-c025-46e6-a7f9-ed9a37852215.html	(from https://www.hulu.com/content)
19:16:39	256707/256707	------	200	untouched ('OK')	text/html	etag:W/%223eac3-6xWzTKoYLuuqSeuyGeFjDfL2h48%22	https://www.hulu.com/movie/beautiful-disaster-d9e77b02-b383-498f-aac4-09406de7bf40	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/beautiful-disaster-d9e77b02-b383-498f-aac4-09406de7bf40.html	(from https://www.hulu.com/content)
19:16:39	263079/263079	------	200	untouched ('OK')	text/html	etag:W/%22403a7-6MRUmtUlht9MU5ki0L3h5l4shgA%22	https://www.hulu.com/movie/sound-of-the-police-f8594ad2-09eb-4a88-8d8a-c904f14fa91a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/sound-of-the-police-f8594ad2-09eb-4a88-8d8a-c904f14fa91a.html	(from https://www.hulu.com/content)
19:16:39	255994/255994	---MCZ	200	added ('OK')	text/html	etag:W/%223e7fa-Bwt3kbT3C46HowJWyhu7jxCfH4A%22	https://www.hulu.com/movie/talladega-nights-the-ballad-of-ricky-bobby-4828ba49-df09-4340-8bec-81615d9580d5	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/talladega-nights-the-ballad-of-ricky-bobby-4828ba49-df09-4340-8bec-81615d9580d5.html	(from https://www.hulu.com/content)
19:16:42	268003/268003	------	200	untouched ('OK')	text/html	etag:W/%22416e3-3/XQ8UPv7tRAk6oY62q1N/fSvvc%22	https://www.hulu.com/movie/the-jewel-thief-090508a6-68cb-4c6b-86f8-5c4cd6c01f63	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/the-jewel-thief-090508a6-68cb-4c6b-86f8-5c4cd6c01f63.html	(from https://www.hulu.com/content)
19:16:42	336231/336231	------	200	untouched ('OK')	text/html	etag:W/%2251d6c-NORix4sgoYmCYgQscLCIMLJzeOw%22	https://www.hulu.com/series/fargo-203cda1b-7919-40fb-ab36-1e45b3ed2a50	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/fargo-203cda1b-7919-40fb-ab36-1e45b3ed2a50.html	(from https://www.hulu.com/content)
19:16:42	303660/303660	------	200	untouched ('OK')	text/html	etag:W/%224a22c-w/3H164llZ3crKaugbUuagmHl5I%22	https://www.hulu.com/series/a-murder-at-the-end-of-the-world-aa1adbb2-bfd6-4d88-b709-5455bf953f9e	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/a-murder-at-the-end-of-the-world-aa1adbb2-bfd6-4d88-b709-5455bf953f9e.html	(from https://www.hulu.com/content)
19:16:42	294602/294602	------	200	untouched ('OK')	text/html	etag:W/%2247eca-sAcn8QoNqrXPNPfw7FdhGaepNC0%22	https://www.hulu.com/series/black-cake-404d4be6-1658-44eb-905c-0a29ecf592ca	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/black-cake-404d4be6-1658-44eb-905c-0a29ecf592ca.html	(from https://www.hulu.com/content)
19:16:43	261336/261336	---MCZ	200	added ('OK')	text/html	etag:W/%223fcd8-FQ6q8iJ3dhLltKb5pLWz4iGcHcU%22	https://www.hulu.com/movie/imagine-dragons-live-in-vegas-aea0c966-0a48-4446-8ffd-f59d3bac9314	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/movie/imagine-dragons-live-in-vegas-aea0c966-0a48-4446-8ffd-f59d3bac9314.html	(from https://www.hulu.com/content)
19:16:46	476643/476643	---MCZ	200	added ('OK')	text/html	etag:W/%22745e3-uGjQh8up0XGsxfSjcsgdnH03DMk%22	https://www.hulu.com/series/dancing-with-the-stars-7d918be0-4130-4551-aab8-c7dcae85d35f	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/dancing-with-the-stars-7d918be0-4130-4551-aab8-c7dcae85d35f.html	(from https://www.hulu.com/content)
19:16:59	307493/307493	------	200	untouched ('OK')	text/html	etag:W/%224ad2a-ajY5Wc/gX7/2Wjp09qmKymTMtDQ%22	https://www.hulu.com/series/general-hospital-b767a2da-2797-4cb4-99cb-86cf8f2bc54a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/general-hospital-b767a2da-2797-4cb4-99cb-86cf8f2bc54a.html	(from https://www.hulu.com/content)
19:16:59	347018/347018	------	200	untouched ('OK')	text/html	etag:W/%2254b8a-yOX4YHwWyRciX7RvCitnUVFKrcU%22	https://www.hulu.com/series/the-kardashians-7840bf30-f440-48d4-bf81-55d8cb24457a	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/the-kardashians-7840bf30-f440-48d4-bf81-55d8cb24457a.html	(from https://www.hulu.com/content)
